time,amplitude,minis
0.558,-0.0531005859375,0.0
0.56,-0.02197265625,0.0
0.562,-0.14312744140625,0.0
0.5640000000000001,-0.08087158203125,0.0
0.5660000000000001,0.04241943359375,0.0
0.5680000000000001,0.01129150390625,0.0
0.5700000000000001,-0.1409912109375,0.0
0.5720000000000001,0.07354736328125,0.0
0.5740000000000001,-0.048828125,0.0
0.5760000000000001,-0.07781982421875,0.0
0.5780000000000001,-0.10711669921875,0.0
0.5800000000000001,-0.0140380859375,0.0
0.5820000000000001,-0.1959228515625,0.0
0.5840000000000001,-0.07293701171875,0.0
0.5860000000000001,0.07965087890625,0.0
0.5880000000000001,-0.013427734375,0.0
0.5900000000000001,-0.074462890625,0.0
0.5920000000000001,0.10894775390625,0.0
0.5940000000000001,0.0164794921875,0.0
0.5960000000000001,-0.13580322265625,0.0
0.5980000000000001,-0.074462890625,0.0
0.6000000000000001,-0.01373291015625,0.0
0.6020000000000001,-0.19561767578125,0.0
0.6040000000000001,-0.10406494140625,0.0
0.6060000000000001,0.04852294921875,0.0
0.6080000000000001,-0.01251220703125,0.0
0.6100000000000001,-0.01220703125,0.0
0.6120000000000001,0.0811767578125,0.0
0.6140000000000001,-0.009765625,0.0
0.6160000000000001,-0.040283203125,0.0
0.6180000000000001,-0.0701904296875,0.0
0.62,0.081787109375,0.0
0.622,-0.06866455078125,0.0
0.624,-0.00579833984375,0.0
0.626,0.14801025390625,0.0
0.628,0.08758544921875,0.0
0.63,0.0579833984375,0.0
0.632,0.2117919921875,0.0
0.634,0.09124755859375,0.0
0.636,0.0311279296875,0.0
0.638,0.03143310546875,0.0
0.64,0.09429931640625,0.0
0.642,-0.08758544921875,0.0
0.644,0.06591796875,0.0
0.646,0.15838623046875,0.0
0.648,0.00640869140625,0.0
0.65,0.0079345703125,0.0
0.652,0.191650390625,0.0
0.654,0.19073486328125,0.0
0.656,0.008544921875,0.0
0.658,0.03997802734375,0.0
0.66,0.1019287109375,0.0
0.662,-0.1104736328125,0.0
0.664,-0.07904052734375,0.0
0.666,0.13580322265625,0.0
0.668,0.04608154296875,0.0
0.67,-0.0433349609375,0.0
0.672,0.10894775390625,0.0
0.674,-0.01251220703125,0.0
0.676,-0.10345458984375,0.0
0.678,-0.04150390625,0.0
0.68,0.05035400390625,0.0
0.682,-0.10223388671875,0.0
0.684,0.02044677734375,0.0
0.686,0.142822265625,0.0
0.6880000000000001,0.0823974609375,0.0
0.6900000000000001,-0.1007080078125,0.0
0.6920000000000001,0.20538330078125,0.0
0.6940000000000001,0.0836181640625,0.0
0.6960000000000001,0.023193359375,0.0
0.6980000000000001,0.05401611328125,0.0
0.7000000000000001,0.05340576171875,0.0
0.7020000000000001,-0.0390625,0.0
0.7040000000000001,0.0225830078125,0.0
0.7060000000000001,0.1751708984375,0.0
0.7080000000000001,0.05279541015625,0.0
0.7100000000000001,-0.1605224609375,0.0
0.7120000000000001,0.17547607421875,0.0
0.7140000000000001,0.11383056640625,0.0
0.7160000000000001,-0.008544921875,0.0
0.7180000000000001,-0.00885009765625,0.0
0.7200000000000001,-0.009765625,0.0
0.7220000000000001,-0.2227783203125,0.0
0.7240000000000001,-0.13031005859375,0.0
0.7260000000000001,-0.0384521484375,0.0
0.7280000000000001,-0.0372314453125,0.0
0.7300000000000001,-0.1580810546875,0.0
0.7320000000000001,0.05706787109375,0.0
0.7340000000000001,0.02716064453125,0.0
0.7360000000000001,-0.0640869140625,0.0
0.7380000000000001,-0.1849365234375,0.0
0.7400000000000001,-0.03265380859375,0.0
0.7420000000000001,-0.24627685546875,0.0
0.7440000000000001,-0.06256103515625,0.0
0.7460000000000001,-0.00091552734375,0.0
0.7480000000000001,-0.0604248046875,0.0
0.7500000000000001,-0.0909423828125,0.0
0.7520000000000001,0.18402099609375,0.0
0.7540000000000001,0.03143310546875,0.0
0.7560000000000001,-0.150146484375,0.0
0.758,-0.089111328125,0.0
0.76,-0.08880615234375,0.0
0.762,-0.1800537109375,0.0
0.764,-0.14923095703125,0.0
0.766,-0.089111328125,0.0
0.768,-0.14984130859375,0.0
0.77,-0.05828857421875,0.0
0.772,0.0634765625,0.0
0.774,-0.05950927734375,0.0
0.776,-0.12115478515625,0.0
0.778,-0.09185791015625,0.0
0.78,0.02960205078125,0.0
0.782,-0.21453857421875,0.0
0.784,-0.06195068359375,0.0
0.786,0.05950927734375,0.0
0.788,0.02899169921875,0.0
0.79,-0.12298583984375,0.0
0.792,0.11962890625,0.0
0.794,-0.00396728515625,0.0
0.796,-0.12603759765625,0.0
0.798,0.02655029296875,0.0
0.8,0.118408203125,0.0
0.802,-0.21728515625,0.0
0.804,-0.0640869140625,0.0
0.806,0.1190185546875,0.0
0.808,-0.0018310546875,0.0
0.81,-0.00213623046875,0.0
0.812,0.1788330078125,0.0
0.8140000000000001,0.05645751953125,0.0
0.8160000000000001,0.02716064453125,0.0
0.8180000000000001,0.05706787109375,0.0
0.8200000000000001,0.05645751953125,0.0
0.8220000000000001,-0.12725830078125,0.0
0.8240000000000001,-0.00579833984375,0.0
0.8260000000000001,0.05401611328125,0.0
0.8280000000000001,-0.00762939453125,0.0
0.8300000000000001,-0.06866455078125,0.0
0.8320000000000001,0.1739501953125,0.0
0.8340000000000001,0.081787109375,0.0
0.8360000000000001,-0.072021484375,0.0
0.8380000000000001,0.07965087890625,0.0
0.8400000000000001,0.10833740234375,0.0
0.8420000000000001,-0.1361083984375,0.0
0.8440000000000001,0.0146484375,0.0
0.8460000000000001,0.0140380859375,0.0
0.8480000000000001,0.01373291015625,0.0
0.8500000000000001,-0.0177001953125,0.0
0.8520000000000001,0.19561767578125,0.0
0.8540000000000001,0.04302978515625,0.0
0.8560000000000001,0.01190185546875,0.0
0.8580000000000001,0.01007080078125,0.0
0.8600000000000001,0.07049560546875,0.0
0.8620000000000001,-0.14373779296875,0.0
0.8640000000000001,0.008544921875,0.0
0.8660000000000001,0.09857177734375,0.0
0.8680000000000001,0.0360107421875,0.0
0.8700000000000001,-0.02716064453125,0.0
0.8720000000000001,0.18646240234375,0.0
0.8740000000000001,0.032958984375,0.0
0.8760000000000001,0.0018310546875,0.0
0.8780000000000001,0.00152587890625,0.0
0.8800000000000001,0.03143310546875,0.0
0.8820000000000001,-0.12115478515625,0.0
0.8840000000000001,0.06103515625,0.0
0.8860000000000001,0.12176513671875,0.0
0.8880000000000001,0.0,0.0
0.8900000000000001,0.0311279296875,0.0
0.8920000000000001,0.33447265625,0.0
0.8940000000000001,0.05889892578125,0.0
0.896,-0.0030517578125,0.0
0.898,-0.00518798828125,0.0
0.9,0.02593994140625,0.0
0.902,-0.1263427734375,0.0
0.904,-0.0054931640625,0.0
0.906,0.023193359375,0.0
0.908,0.05340576171875,0.0
0.91,0.02105712890625,0.0
0.912,0.17242431640625,0.0
0.914,-0.04241943359375,0.0
0.916,0.01708984375,0.0
0.918,0.01556396484375,0.0
0.92,0.0146484375,0.0
0.922,-0.20050048828125,0.0
0.924,-0.04974365234375,0.0
0.926,-0.0213623046875,0.0
0.928,-0.0830078125,0.0
0.93,-0.05401611328125,0.0
0.932,0.06591796875,0.0
0.934,0.09521484375,0.0
0.936,-0.0286865234375,0.0
0.9380000000000001,-0.0616455078125,0.0
0.9400000000000001,-0.0628662109375,0.0
0.9420000000000001,-0.1251220703125,0.0
0.9440000000000001,-0.06591796875,0.0
0.9460000000000001,-0.03753662109375,0.0
0.9480000000000001,-0.0396728515625,0.0
0.9500000000000001,-0.1324462890625,0.0
0.9520000000000001,0.10955810546875,0.0
0.9540000000000001,0.01800537109375,0.0
0.9560000000000001,-0.04425048828125,0.0
0.9580000000000001,-0.1068115234375,0.0
0.9600000000000001,-0.1080322265625,0.0
0.9620000000000001,-0.23162841796875,0.0
0.9640000000000001,-0.08087158203125,0.0
0.9660000000000001,-0.020751953125,0.0
0.9680000000000001,-0.0213623046875,0.0
0.9700000000000001,-0.14556884765625,0.0
0.9720000000000001,0.067138671875,0.0
0.9740000000000001,-0.0860595703125,0.0
0.9760000000000001,-0.1788330078125,0.0
0.9780000000000001,-0.11871337890625,0.0
0.9800000000000001,-0.05859375,0.0
0.9820000000000001,-0.21209716796875,0.0
0.9840000000000001,-0.12237548828125,0.0
0.9860000000000001,-0.062255859375,0.0
0.9880000000000001,-0.123291015625,0.0
0.9900000000000001,-0.032958984375,0.0
0.9920000000000001,0.11962890625,0.0
0.9940000000000001,-0.0006103515625,0.0
0.9960000000000001,-0.0006103515625,0.0
0.9980000000000001,-0.12237548828125,0.0
1.0,-0.0006103515625,0.0
1.002,-0.184326171875,0.0
1.004,0.028076171875,0.0
1.006,0.057373046875,0.0
1.008,0.0872802734375,0.0
1.01,0.02593994140625,0.0
1.012,0.20904541015625,0.0
1.014,0.1177978515625,0.0
1.016,0.0860595703125,0.0
1.018,0.05523681640625,0.0
1.02,0.11566162109375,0.0
1.022,-0.0372314453125,0.0
1.024,0.11383056640625,0.0
1.026,0.02197265625,0.0
1.028,0.052490234375,0.0
1.03,0.0506591796875,0.0
1.032,0.2020263671875,0.0
1.034,0.1715087890625,0.0
1.036,0.08026123046875,0.0
1.038,0.11016845703125,0.0
1.04,0.1397705078125,0.0
1.042,-0.04486083984375,0.0
1.044,0.13702392578125,0.0
1.046,0.1361083984375,0.0
1.048,0.04364013671875,0.0
1.05,0.103759765625,0.0
1.052,0.1025390625,0.0
1.054,0.072021484375,0.0
1.056,0.07171630859375,0.0
1.058,0.03997802734375,0.0
1.06,0.13031005859375,0.0
1.062,-0.05462646484375,0.0
1.064,0.00396728515625,0.0
1.066,0.06500244140625,0.0
1.068,0.15625,0.0
1.07,-0.02777099609375,0.0
1.072,0.15350341796875,0.0
1.074,0.06195068359375,0.0
1.076,0.0,0.0
1.078,-0.0030517578125,0.0
1.08,0.0262451171875,0.0
1.082,-0.03570556640625,0.0
1.084,0.05401611328125,0.0
1.086,0.020751953125,0.0
1.088,0.01861572265625,0.0
1.09,-0.0750732421875,0.0
1.092,0.0457763671875,0.0
1.094,-0.04547119140625,0.0
1.096,-0.137939453125,0.0
1.098,-0.07781982421875,0.0
1.1,-0.01861572265625,0.0
1.102,-0.111083984375,0.0
1.104,0.00823974609375,0.0
1.106,-0.023193359375,0.0
1.108,-0.0238037109375,0.0
1.11,-0.08514404296875,0.0
1.112,0.0360107421875,0.0
1.114,-0.02349853515625,0.0
1.116,-0.0531005859375,0.0
1.118,-0.0225830078125,0.0
1.12,-0.0537109375,0.0
1.122,-0.14434814453125,0.0
1.124,-0.1153564453125,0.0
1.1260000000000001,-0.11627197265625,0.0
1.1280000000000001,0.0042724609375,0.0
1.1300000000000001,-0.0286865234375,0.0
1.1320000000000001,-0.03143310546875,0.0
1.1340000000000001,-0.0323486328125,0.0
1.1360000000000001,-0.06500244140625,0.0
1.1380000000000001,-0.0677490234375,0.0
1.1400000000000001,-0.00885009765625,0.0
1.1420000000000001,-0.1031494140625,0.0
1.1440000000000001,-0.0775146484375,0.0
1.1460000000000001,-0.05035400390625,0.0
1.1480000000000001,-0.05462646484375,0.0
1.1500000000000001,-0.11993408203125,0.0
1.1520000000000001,-0.00152587890625,0.0
1.1540000000000001,-0.0665283203125,0.0
1.1560000000000001,-0.04150390625,0.0
1.1580000000000001,-0.1068115234375,0.0
1.1600000000000001,-0.04974365234375,0.0
1.1620000000000001,-0.1141357421875,0.0
1.1640000000000001,-0.21087646484375,0.0
1.1660000000000001,-0.1239013671875,0.0
1.1680000000000001,-0.06683349609375,0.0
1.1700000000000002,-0.10040283203125,0.0
1.1720000000000002,-0.07476806640625,0.0
1.1740000000000002,-0.1385498046875,0.0
1.1760000000000002,-0.02044677734375,0.0
1.1780000000000002,-0.14678955078125,0.0
1.1800000000000002,-0.1202392578125,0.0
1.1820000000000002,-0.184326171875,0.0
1.1840000000000002,-0.00518798828125,0.0
1.1860000000000002,-0.00823974609375,0.0
1.1880000000000002,-0.0726318359375,0.0
1.1900000000000002,-0.0762939453125,0.0
1.1920000000000002,-0.08026123046875,0.0
1.1940000000000002,-0.08270263671875,0.0
1.1960000000000002,-0.086669921875,0.0
1.1980000000000002,-0.1214599609375,0.0
1.2000000000000002,-0.0946044921875,0.0
1.2020000000000002,-0.09857177734375,0.0
1.2040000000000002,-0.072021484375,0.0
1.2060000000000002,-0.07476806640625,0.0
1.2080000000000002,-0.078125,0.0
1.2100000000000002,-0.08056640625,0.0
1.2120000000000002,-0.14556884765625,0.0
1.2140000000000002,-0.17822265625,0.0
1.2160000000000002,-0.11993408203125,0.0
1.2180000000000002,-0.09185791015625,0.0
1.2200000000000002,-0.18585205078125,0.0
1.2220000000000002,-0.096435546875,0.0
1.2240000000000002,-0.00762939453125,0.0
1.2260000000000002,-0.04058837890625,0.0
1.2280000000000002,0.0787353515625,0.0
1.2300000000000002,0.10772705078125,0.0
1.2320000000000002,0.07537841796875,0.0
1.2340000000000002,0.1654052734375,0.0
1.2360000000000002,0.1324462890625,0.0
1.2380000000000002,0.10009765625,0.0
1.24,0.19012451171875,0.0
1.242,0.2197265625,0.0
1.244,0.2484130859375,0.0
1.246,0.33843994140625,0.0
1.248,0.24566650390625,0.0
1.25,0.24444580078125,0.0
1.252,0.2728271484375,0.0
1.254,0.39398193359375,0.39398193359375
1.256,0.27008056640625,0.0
1.258,0.2081298828125,0.0
1.26,0.2362060546875,0.0
1.262,0.23590087890625,0.0
1.264,0.2349853515625,0.0
1.266,0.23284912109375,0.0
1.268,0.23162841796875,0.0
1.27,0.23223876953125,0.0
1.272,0.20111083984375,0.0
1.274,0.23101806640625,0.0
1.276,0.198974609375,0.0
1.278,0.16845703125,0.0
1.28,0.10528564453125,0.0
1.282,0.13519287109375,0.0
1.284,0.13458251953125,0.0
1.286,0.13580322265625,0.0
1.288,0.16632080078125,0.0
1.29,0.106201171875,0.0
1.292,0.0750732421875,0.0
1.294,0.13671875,0.0
1.296,0.0750732421875,0.0
1.298,0.07537841796875,0.0
1.3,0.1666259765625,0.0
1.302,0.07598876953125,0.0
1.304,0.07659912109375,0.0
1.306,0.108642578125,0.0
1.308,0.01800537109375,0.0
1.31,0.111083984375,0.0
1.312,0.0506591796875,0.0
1.314,0.05096435546875,0.0
1.316,-0.01007080078125,0.0
1.318,0.02105712890625,0.0
1.32,-0.03936767578125,0.0
1.322,-0.07080078125,0.0
1.324,-0.0701904296875,0.0
1.326,-0.03753662109375,0.0
1.328,-0.03692626953125,0.0
1.33,-0.03387451171875,0.0
1.332,-0.06072998046875,0.0
1.334,0.0341796875,0.0
1.336,-0.0543212890625,0.0
1.338,-0.081787109375,0.0
1.34,-0.0799560546875,0.0
1.342,-0.07781982421875,0.0
1.344,-0.07354736328125,0.0
1.346,-0.06927490234375,0.0
1.348,-0.0640869140625,0.0
1.35,-0.0286865234375,0.0
1.352,-0.02471923828125,0.0
1.354,0.0103759765625,0.0
1.356,-0.04547119140625,0.0
1.358,0.0506591796875,0.0
1.36,-0.09857177734375,0.0
1.362,-0.0933837890625,0.0
1.364,-0.0579833984375,0.0
1.366,-0.05340576171875,0.0
1.368,-0.1715087890625,0.0
1.37,-0.07598876953125,0.0
1.372,-0.04058837890625,0.0
1.374,-0.006103515625,0.0
1.3760000000000001,-0.0323486328125,0.0
1.3780000000000001,0.06378173828125,0.0
1.3800000000000001,-0.054931640625,0.0
1.3820000000000001,-0.11260986328125,0.0
1.3840000000000001,-0.10955810546875,0.0
1.3860000000000001,0.01617431640625,0.0
1.3880000000000001,-0.133056640625,0.0
1.3900000000000001,0.0225830078125,0.0
1.3920000000000001,-0.09674072265625,0.0
1.3940000000000001,0.02777099609375,0.0
1.3960000000000001,-0.06072998046875,0.0
1.3980000000000001,-0.0274658203125,0.0
1.4000000000000001,-0.11688232421875,0.0
1.4020000000000001,-0.08270263671875,0.0
1.4040000000000001,-0.14068603515625,0.0
1.4060000000000001,-0.076904296875,0.0
1.4080000000000001,-0.13458251953125,0.0
1.4100000000000001,-0.03936767578125,0.0
1.4120000000000001,-0.06683349609375,0.0
1.4140000000000001,-0.064697265625,0.0
1.4160000000000001,-0.06195068359375,0.0
1.4180000000000001,-0.02960205078125,0.0
1.4200000000000002,0.0323486328125,0.0
1.4220000000000002,-0.02685546875,0.0
1.4240000000000002,-0.08544921875,0.0
1.4260000000000002,0.03814697265625,0.0
1.4280000000000002,-0.08209228515625,0.0
1.4300000000000002,-0.1104736328125,0.0
1.4320000000000002,-0.10772705078125,0.0
1.4340000000000002,0.01556396484375,0.0
1.4360000000000002,-0.0128173828125,0.0
1.4380000000000002,0.079345703125,0.0
1.4400000000000002,0.140380859375,0.0
1.4420000000000002,-0.04180908203125,0.0
1.4440000000000002,-0.01007080078125,0.0
1.4460000000000002,-0.00885009765625,0.0
1.4480000000000002,-0.068359375,0.0
1.4500000000000002,0.02471923828125,0.0
1.4520000000000002,-0.0042724609375,0.0
1.4540000000000002,0.0579833984375,0.0
1.4560000000000002,-0.001220703125,0.0
1.4580000000000002,0.06103515625,0.0
1.4600000000000002,-0.09002685546875,0.0
1.4620000000000002,-0.05859375,0.0
1.4640000000000002,-0.02593994140625,0.0
1.4660000000000002,0.03662109375,0.0
1.4680000000000002,0.03814697265625,0.0
1.4700000000000002,-0.05218505859375,0.0
1.4720000000000002,0.01007080078125,0.0
1.4740000000000002,0.01129150390625,0.0
1.4760000000000002,-0.0482177734375,0.0
1.4780000000000002,0.04486083984375,0.0
1.4800000000000002,-0.013427734375,0.0
1.4820000000000002,0.04852294921875,0.0
1.4840000000000002,-0.01129150390625,0.0
1.4860000000000002,0.0201416015625,0.0
1.4880000000000002,0.0836181640625,0.0
1.4900000000000002,0.05523681640625,0.0
1.4920000000000002,0.057373046875,0.0
1.4940000000000002,0.05767822265625,0.0
1.4960000000000002,0.02838134765625,0.0
1.4980000000000002,0.09063720703125,0.0
1.5000000000000002,0.03021240234375,0.0
1.5020000000000002,0.0006103515625,0.0
1.5040000000000002,0.03265380859375,0.0
1.5060000000000002,0.00244140625,0.0
1.5080000000000002,-0.11932373046875,0.0
1.5100000000000002,0.03326416015625,0.0
1.5120000000000002,0.0640869140625,0.0
1.5140000000000002,0.0018310546875,0.0
1.516,0.0311279296875,0.0
1.518,0.15228271484375,0.0
1.52,-0.00091552734375,0.0
1.522,-0.0927734375,0.0
1.524,-0.00091552734375,0.0
1.526,-0.00244140625,0.0
1.528,-0.03265380859375,0.0
1.53,-0.09490966796875,0.0
1.532,0.025634765625,0.0
1.534,0.02349853515625,0.0
1.536,0.0836181640625,0.0
1.538,0.11383056640625,0.0
1.54,0.0225830078125,0.0
1.542,-0.00701904296875,0.0
1.544,-0.00885009765625,0.0
1.546,-0.040283203125,0.0
1.548,-0.04150390625,0.0
1.55,-0.01220703125,0.0
1.552,0.01739501953125,0.0
1.554,-0.01434326171875,0.0
1.556,-0.015869140625,0.0
1.558,0.04425048828125,0.0
1.56,-0.047607421875,0.0
1.562,-0.17059326171875,0.0
1.564,-0.07965087890625,0.0
1.566,-0.07904052734375,0.0
1.568,-0.169677734375,0.0
1.57,-0.07720947265625,0.0
1.572,-0.0457763671875,0.0
1.574,-0.0469970703125,0.0
1.576,-0.078125,0.0
1.578,-0.11077880859375,0.0
1.58,-0.0506591796875,0.0
1.582,-0.14312744140625,0.0
1.584,-0.111083984375,0.0
1.586,-0.14251708984375,0.0
